Date,Date Added,Location,Endroit,Address,Address-fr,Transit Route,Details,Précisions
02/26/2021 12:00:00 AM,03/02/2021 12:00:00 AM,Winnipeg Transit Route,"Régie des transports de Winnipeg, ligne","Régie des transports de Winnipeg, ligne","Régie des transports de Winnipeg, ligne",25,Route 25 from Portage Avenue and Spence Street to Hamilton Avenue and Chapman Road at approximately 5 p.m.,"Ligne 25, depuis le coin de l’avenue Portage et de la rue Spence jusqu’au coin de l’avenue Hamilton et du chemin Chapman, à environ 17 h"
02/25/2021 12:00:00 AM,03/02/2021 12:00:00 AM,Winnipeg Transit Route,"Régie des transports de Winnipeg, ligne","Régie des transports de Winnipeg, ligne","Régie des transports de Winnipeg, ligne",21/22,Route 21/22 from Lumsden Avenue and Kay Crescent to Portage Avenue and Spence Street at approximately 4 p.m.,"Ligne 21/22, depuis le coin de l’avenue Lumsden et du croissant Kay jusqu’au coin de l’avenue Portage et de la rue Spence, à environ 16 h"
01/06/2021 12:00:00 AM,01/11/2021 12:00:00 AM,Winnipeg Transit Routes,"Régie des transports de Winnipeg, lignes","Régie des transports de Winnipeg, lignes","Régie des transports de Winnipeg, lignes",38,Route 60 from Bison Drive at approximately 2:05 p.m. to Vaughan Street and Graham Avenue at approximately 2:05 p.m.|Route 38 from Vaughan Street and Graham Avenue at approximately 2:17 p.m. to McPhillips Street Walmart at approximately 2:40 p.m.|Route 38 from McPhillips Street Walmart at approximately 11:30 p.m. to Vaughan Street and Graham Avenue at approximately 11:50 p.m. |Route 60 from Vaughan Street at Portage Avenue at approximately 11:52 p.m. to Bison Drive at approximately 12:15 a.m.,"Ligne 60, depuis la prom. Bison, à environ 14 h 05, jusqu’au coin de la rue Vaughan et de l’av. Graham, à environ 14 h 05|Ligne 38, depuis le coin de la rue Vaughan et de l’av. Graham, à environ 14 h 17, jusqu’au Walmart de la rue McPhillips, à environ 14 h 40|Ligne 38, depuis le Walmart de la rue McPhillips, à environ 23 h 30, jusqu’au coin de la rue Vaughan et de l’av. Graham, à environ 23 h 50 |Ligne 60, depuis le coin de la rue Vaughan et de l’av. Portage, à environ 23 h 52, jusqu’à la prom. Bison, à environ 0 h 15"
01/06/2021 12:00:00 AM,01/11/2021 12:00:00 AM,Winnipeg Transit Routes,"Régie des transports de Winnipeg, lignes","Régie des transports de Winnipeg, lignes","Régie des transports de Winnipeg, lignes",60,Route 60 from Bison Drive at approximately 2:05 p.m. to Vaughan Street and Graham Avenue at approximately 2:05 p.m.|Route 38 from Vaughan Street and Graham Avenue at approximately 2:17 p.m. to McPhillips Street Walmart at approximately 2:40 p.m.|Route 38 from McPhillips Street Walmart at approximately 11:30 p.m. to Vaughan Street and Graham Avenue at approximately 11:50 p.m. |Route 60 from Vaughan Street at Portage Avenue at approximately 11:52 p.m. to Bison Drive at approximately 12:15 a.m.,"Ligne 60, depuis la prom. Bison, à environ 14 h 05, jusqu’au coin de la rue Vaughan et de l’av. Graham, à environ 14 h 05|Ligne 38, depuis le coin de la rue Vaughan et de l’av. Graham, à environ 14 h 17, jusqu’au Walmart de la rue McPhillips, à environ 14 h 40|Ligne 38, depuis le Walmart de la rue McPhillips, à environ 23 h 30, jusqu’au coin de la rue Vaughan et de l’av. Graham, à environ 23 h 50 |Ligne 60, depuis le coin de la rue Vaughan et de l’av. Portage, à environ 23 h 52, jusqu’à la prom. Bison, à environ 0 h 15"
01/06/2021 12:00:00 AM,01/11/2021 12:00:00 AM,Winnipeg Transit Routes,"Régie des transports de Winnipeg, lignes","Régie des transports de Winnipeg, lignes","Régie des transports de Winnipeg, lignes",60,Route 60 from Bison Drive at approximately 2:05 p.m. to Vaughan Street and Graham Avenue at approximately 2:05 p.m.|Route 38 from Vaughan Street and Graham Avenue at approximately 2:17 p.m. to McPhillips Street Walmart at approximately 2:40 p.m.|Route 38 from McPhillips Street Walmart at approximately 11:30 p.m. to Vaughan Street and Graham Avenue at approximately 11:50 p.m. |Route 60 from Vaughan Street at Portage Avenue at approximately 11:52 p.m. to Bison Drive at approximately 12:15 a.m.,"Ligne 60, depuis la prom. Bison, à environ 14 h 05, jusqu’au coin de la rue Vaughan et de l’av. Graham, à environ 14 h 05|Ligne 38, depuis le coin de la rue Vaughan et de l’av. Graham, à environ 14 h 17, jusqu’au Walmart de la rue McPhillips, à environ 14 h 40|Ligne 38, depuis le Walmart de la rue McPhillips, à environ 23 h 30, jusqu’au coin de la rue Vaughan et de l’av. Graham, à environ 23 h 50 |Ligne 60, depuis le coin de la rue Vaughan et de l’av. Portage, à environ 23 h 52, jusqu’à la prom. Bison, à environ 0 h 15"
01/07/2021 12:00:00 AM,01/19/2021 12:00:00 AM,Winnipeg Transit Route,"Régie des transports de Winnipeg, ligne","Régie des transports de Winnipeg, ligne","Régie des transports de Winnipeg, ligne",20,Route 20 from Wellington Avenue at Berry Street at approximately 4 p.m. to Broadway and Memorial Boulevard at approximately 4:20 p.m.,"Ligne 20, depuis le coin de l’av. Wellington et de la rue Berry, à environ 16 h, jusqu’au coin de Broadway et du boul. Memorial, à environ 16 h 20"
01/22/2021 12:00:00 AM,01/31/2021 12:00:00 AM,Winnipeg Transit Route,"Régie des transports de Winnipeg, ligne","Régie des transports de Winnipeg, ligne","Régie des transports de Winnipeg, ligne",14,Route 14 from Assiniboine Avenue and Main Street to St. Mary's Road and Parkville Drive at approximately 12.24 p.m.,"Ligne 14, depuis le coin de l’avenue Assiniboine et de la rue Main jusqu’au coin du chemin St. Mary’s et de la promenade Parkville, à environ 12 h 24"
01/21/2021 12:00:00 AM,01/31/2021 12:00:00 AM,Winnipeg Transit Route,"Régie des transports de Winnipeg, ligne","Régie des transports de Winnipeg, ligne","Régie des transports de Winnipeg, ligne",14,Route 14 from Assiniboine Avenue and Main Street to St. Mary's Road and Parkville Drive at approximately 12.24 p.m.,"Ligne 14, depuis le coin de l’avenue Assiniboine et de la rue Main jusqu’au coin du chemin St. Mary’s et de la promenade Parkville, à environ 12 h 24"
01/21/2021 12:00:00 AM,01/31/2021 12:00:00 AM,Winnipeg Transit Route,"Régie des transports de Winnipeg, ligne","Régie des transports de Winnipeg, ligne","Régie des transports de Winnipeg, ligne",14,Route 14 from St. Mary's Road and Worthington Avenue to Portage Avenue and Garry Street at approximately 8:30 a.m.,"Ligne 14, depuis le coin du chemin St. Mary’s et de l’avenue Worthington jusqu’au coin de l’avenue Portage et de la rue Garry, à environ 8 h 30"
01/23/2021 12:00:00 AM,01/31/2021 12:00:00 AM,Winnipeg Transit Route,"Régie des transports de Winnipeg, ligne","Régie des transports de Winnipeg, ligne","Régie des transports de Winnipeg, ligne",16,Route 16 from Osborne Street and Brandon Avenue to Dunkirk Drive and Parkville Drive at approximately 5:40 p.m.,"Ligne 16, depuis le coin de la rue Osborne et de l’avenue Brandon jusqu’au coin de la promenade Dunkirk et de la promenade Parkville, à environ 17 h 40"
02/24/2021 12:00:00 AM,03/02/2021 12:00:00 AM,Winnipeg Transit Route,"Régie des transports de Winnipeg, ligne","Régie des transports de Winnipeg, ligne","Régie des transports de Winnipeg, ligne",21/22,Route 21/22 from Lumsden Avenue and Kay Crescent to Portage Avenue and Spence Street at approximately 4 p.m.,"Ligne 21/22, depuis le coin de l’avenue Lumsden et du croissant Kay jusqu’au coin de l’avenue Portage et de la rue Spence, à environ 16 h"
02/18/2021 12:00:00 AM,03/11/2021 12:00:00 AM,Winnipeg Transit Route,"Régie des transports de Winnipeg, ligne","Régie des transports de Winnipeg, ligne","Régie des transports de Winnipeg, ligne",77,Route 77 from Jefferson Avenue at Sheppard Street to the bus plaza at Garden City Shopping Centre at approximately 12:30 p.m.,"Ligne 77, depuis le coin de l’avenue Jefferson et de la rue Sheppard jusqu’à l’espace des autobus au centre commercial de Garden City, à environ 12 h 30"
02/25/2021 12:00:00 AM,03/11/2021 12:00:00 AM,Winnipeg Transit Route,"Régie des transports de Winnipeg, ligne","Régie des transports de Winnipeg, ligne","Régie des transports de Winnipeg, ligne",77,Route 77 from Jefferson Avenue at Sheppard Street to the bus plaza at Garden City Shopping Centre at approximately 12:30 p.m.,"Ligne 77, depuis le coin de l’avenue Jefferson et de la rue Sheppard jusqu’à l’espace des autobus au centre commercial de Garden City, à environ 12 h 30"
02/18/2021 12:00:00 AM,03/11/2021 12:00:00 AM,Winnipeg Transit Route,"Régie des transports de Winnipeg, ligne","Régie des transports de Winnipeg, ligne","Régie des transports de Winnipeg, ligne",77,Route 77 from the bus plaza at Garden City Shopping Centre to Jefferson Avenue at Sheppard Street at approximately 9 p.m.,"Ligne 77, depuis l’espace des autobus au centre commercial de Garden City jusqu’au coin de l’avenue Jefferson et de la rue Sheppard, à environ 21 h"
02/24/2021 12:00:00 AM,03/11/2021 12:00:00 AM,Winnipeg Transit Route,"Régie des transports de Winnipeg, ligne","Régie des transports de Winnipeg, ligne","Régie des transports de Winnipeg, ligne",77,Route 77 from Jefferson Avenue at Sheppard Street to the bus plaza at Garden City Shopping Centre at approximately 12:30 p.m.,"Ligne 77, depuis le coin de l’avenue Jefferson et de la rue Sheppard jusqu’à l’espace des autobus au centre commercial de Garden City, à environ 12 h 30"
02/19/2021 12:00:00 AM,03/11/2021 12:00:00 AM,Winnipeg Transit Route,"Régie des transports de Winnipeg, ligne","Régie des transports de Winnipeg, ligne","Régie des transports de Winnipeg, ligne",77,Route 77 from the bus plaza at Garden City Shopping Centre to Jefferson Avenue at Sheppard Street at approximately 9 p.m.,"Ligne 77, depuis l’espace des autobus au centre commercial de Garden City jusqu’au coin de l’avenue Jefferson et de la rue Sheppard, à environ 21 h"
02/20/2021 12:00:00 AM,03/11/2021 12:00:00 AM,Winnipeg Transit Route,"Régie des transports de Winnipeg, ligne","Régie des transports de Winnipeg, ligne","Régie des transports de Winnipeg, ligne",17,Route 17 from the bus plaza at Garden City Shopping Centre to Jefferson Avenue at Sheppard Street at approximately 6 p.m.,"Ligne 17, depuis l’espace des autobus au centre commercial de Garden City jusqu’au coin de l’avenue Jefferson et de la rue Sheppard, à environ 18 h"
02/25/2021 12:00:00 AM,03/11/2021 12:00:00 AM,Winnipeg Transit Route,"Régie des transports de Winnipeg, ligne","Régie des transports de Winnipeg, ligne","Régie des transports de Winnipeg, ligne",77,Route 77 from the bus plaza at Garden City Shopping Centre to Jefferson Avenue at Sheppard Street at approximately 9 p.m.,"Ligne 77, depuis l’espace des autobus au centre commercial de Garden City jusqu’au coin de l’avenue Jefferson et de la rue Sheppard, à environ 21 h"
02/24/2021 12:00:00 AM,03/11/2021 12:00:00 AM,Winnipeg Transit Route,"Régie des transports de Winnipeg, ligne","Régie des transports de Winnipeg, ligne","Régie des transports de Winnipeg, ligne",77,Route 77 from the bus plaza at Garden City Shopping Centre to Jefferson Avenue at Sheppard Street at approximately 9 p.m.,"Ligne 77, depuis l’espace des autobus au centre commercial de Garden City jusqu’au coin de l’avenue Jefferson et de la rue Sheppard, à environ 21 h"
02/19/2021 12:00:00 AM,03/11/2021 12:00:00 AM,Winnipeg Transit Route,"Régie des transports de Winnipeg, ligne","Régie des transports de Winnipeg, ligne","Régie des transports de Winnipeg, ligne",77,Route 77 from Jefferson Avenue at Sheppard Street to the bus plaza at Garden City Shopping Centre at approximately 2:30 p.m.,"Ligne 77, depuis le coin de l’avenue Jefferson et de la rue Sheppard jusqu’à l’espace des autobus au centre commercial de Garden City, à environ 14 h 30"
02/20/2021 12:00:00 AM,03/11/2021 12:00:00 AM,Winnipeg Transit Route,"Régie des transports de Winnipeg, ligne","Régie des transports de Winnipeg, ligne","Régie des transports de Winnipeg, ligne",17,Route 17 from Jefferson Avenue at Sheppard Street to the bus plaza at Garden City Shopping Centre at approximately 9:52 a.m.,"Ligne 17, depuis le coin de l’avenue Jefferson et de la rue Sheppard jusqu’à l’espace des autobus au centre commercial de Garden City, à environ 9 h 52"
03/05/2021 12:00:00 AM,03/15/2021 12:00:00 AM,Winnipeg Transit Route,"Régie des transports de Winnipeg, ligne","Régie des transports de Winnipeg, ligne","Régie des transports de Winnipeg, ligne",16,Route 16 from Osborne Street and River Avenue at approximately 11:09 a.m. to Manitoba Avenue and Ellington Street at approximately 12 p.m.,"Ligne 16, depuis le coin de la rue Osborne et de l’avenue River, à environ 11 h 09, jusqu’au coin de l’avenue Manitoba et de la rue Ellington, à environ midi"
03/04/2021 12:00:00 AM,03/15/2021 12:00:00 AM,Winnipeg Transit Route,"Régie des transports de Winnipeg, ligne","Régie des transports de Winnipeg, ligne","Régie des transports de Winnipeg, ligne",16,Route 16 from Osborne Street and River Avenue at approximately 11:09 a.m. to Manitoba Avenue and Ellington Street at approximately 12 p.m.,"Ligne 16, depuis le coin de la rue Osborne et de l’avenue River, à environ 11 h 09, jusqu’au coin de l’avenue Manitoba et de la rue Ellington, à environ midi"
03/15/2021 12:00:00 AM,03/19/2021 12:00:00 AM,Winnipeg Transit Route,"Régie des transports de Winnipeg, ligne","Régie des transports de Winnipeg, ligne","Régie des transports de Winnipeg, ligne",18,Route 18 from River Avenue and Osborne Street at approximately 7:50 a.m. to Graham Avenue and Fort Street at approximately 8 a.m.,"Ligne 18, depuis le coin de l’avenue River et de la rue Osborne, à environ 7 h 50, jusqu’au coin de l’avenue Graham et de la rue Fort, à environ 8 h"
03/09/2021 12:00:00 AM,03/19/2021 12:00:00 AM,Winnipeg Transit Route,"Régie des transports de Winnipeg, ligne","Régie des transports de Winnipeg, ligne","Régie des transports de Winnipeg, ligne",77,Route 77 from Leila Avenue and McPhillips Street at approximately 5:00 p.m. to McLeod Avenue and Rothesay Street at approximately 6:15 p.m.,"Ligne 77, depuis le coin de l’avenue Leila et de la rue McPhillips, à environ 17 h, jusqu’au coin de l’avenue McLeod et de la rue Rothesay, à environ 18 h 15"
03/11/2021 12:00:00 AM,03/19/2021 12:00:00 AM,Winnipeg Transit Route,"Régie des transports de Winnipeg, ligne","Régie des transports de Winnipeg, ligne","Régie des transports de Winnipeg, ligne",11,Route 11 from Hawthorne Avenue and Henderson Highway at approximately 11:00 a.m. to Brazier Street and Mighton Avenue at approximately 11:15 a.m.,"Ligne 11, depuis le coin de l’avenue Hawthorne et du chemin Henderson, à environ 11 h, jusqu’au coin de la rue Brazier et de l’avenue Mighton, à environ 11 h 15"
03/08/2021 12:00:00 AM,03/19/2021 12:00:00 AM,Winnipeg Transit Route,"Régie des transports de Winnipeg, ligne","Régie des transports de Winnipeg, ligne","Régie des transports de Winnipeg, ligne",77,Route 77 from Leila Avenue and McPhillips Street at approximately 5:00 p.m. to McLeod Avenue and Rothesay Street at approximately 6:15 p.m.,"Ligne 77, depuis le coin de l’avenue Leila et de la rue McPhillips, à environ 17 h, jusqu’au coin de l’avenue McLeod et de la rue Rothesay, à environ 18 h 15"
03/12/2021 12:00:00 AM,03/19/2021 12:00:00 AM,Winnipeg Transit Route,"Régie des transports de Winnipeg, ligne","Régie des transports de Winnipeg, ligne","Régie des transports de Winnipeg, ligne",11,Route 11 from Hawthorne Avenue and Henderson Highway at approximately 8:30 a.m. to Brazier Street and Mighton Avenue at approximately 8:50 a.m.,"Ligne 11, depuis le coin de l’avenue Hawthorne et du chemin Henderson, à environ 8 h 30, jusqu’au coin de la rue Brazier et de l’avenue Mighton, à environ 8 h 50"
03/11/2021 12:00:00 AM,03/19/2021 12:00:00 AM,Winnipeg Transit Route,"Régie des transports de Winnipeg, ligne","Régie des transports de Winnipeg, ligne","Régie des transports de Winnipeg, ligne",11,Route 11 from Edison Avenue and Henderson Highway at approximately 4:00 p.m. to Rothesay Street and Edison Avenue at approximately 4:20 p.m.,"Ligne 11, depuis le coin de l’avenue Edison et du chemin Henderson, à environ 16 h, jusqu’au coin de la rue Rothesay et de l’avenue Edison, à environ 16 h 20"
03/16/2021 12:00:00 AM,03/19/2021 12:00:00 AM,Winnipeg Transit Route,"Régie des transports de Winnipeg, ligne","Régie des transports de Winnipeg, ligne","Régie des transports de Winnipeg, ligne",55,Route 55 from Dakota Street and Meadowood Drive at approximately 6:40 p.m. to St. Anne’s Road and Niakwa Road at approximately 7 p.m.,"Ligne 55, depuis le coin de la rue Dakota et de la promenade Meadowood, à environ 18 h 40, jusqu’au coin du chemin St. Anne’s et du chemin Niakwa, à environ 19 h"
03/10/2021 12:00:00 AM,03/19/2021 12:00:00 AM,Winnipeg Transit Route,"Régie des transports de Winnipeg, ligne","Régie des transports de Winnipeg, ligne","Régie des transports de Winnipeg, ligne",77,Route 77 from McLeod Avenue and Rothesay Street at approximately 11:25 a.m. to Leila Avenue and McPhillips Street at approximately 11:55 a.m.,"Ligne 77, depuis le coin de l’avenue McLeod et de la rue Rothesay, à environ 11 h 25, jusqu’au coin de l’avenue Leila et de la rue McPhillips, à environ 11 h 55"
03/08/2021 12:00:00 AM,03/19/2021 12:00:00 AM,Winnipeg Transit Route,"Régie des transports de Winnipeg, ligne","Régie des transports de Winnipeg, ligne","Régie des transports de Winnipeg, ligne",77,Route 77 from McLeod Avenue and Rothesay Street at approximately 8:40 a.m. to Leila Avenue and McPhillips Street at approximately 9:10 a.m.,"Ligne 77, depuis le coin de l’avenue McLeod et de la rue Rothesay, à environ 8 h 40, jusqu’au coin de l’avenue Leila et de la rue McPhillips, à environ 9 h 10"
03/11/2021 12:00:00 AM,03/19/2021 12:00:00 AM,Winnipeg Transit Route,"Régie des transports de Winnipeg, ligne","Régie des transports de Winnipeg, ligne","Régie des transports de Winnipeg, ligne",11,Route 11 from Brazier Street and Mighton Avenue at approximately 4:10 p.m. to Hawthorne Avenue and Henderson Highway at approximately 4:30 p.m.,"Ligne 11, depuis le coin de la rue Brazier et de l’avenue Mighton, à environ 16 h 10, jusqu’au coin de l’avenue Hawthorne et du chemin Henderson, à environ 16 h 30"
03/09/2021 12:00:00 AM,03/19/2021 12:00:00 AM,Winnipeg Transit Route,"Régie des transports de Winnipeg, ligne","Régie des transports de Winnipeg, ligne","Régie des transports de Winnipeg, ligne",77,Route 77 from McLeod Avenue and Rothesay Street at approximately 8:40 a.m. to Leila Avenue and McPhillips Street at approximately 9:10 a.m.,"Ligne 77, depuis le coin de l’avenue McLeod et de la rue Rothesay, à environ 8 h 40, jusqu’au coin de l’avenue Leila et de la rue McPhillips, à environ 9 h 10"
03/15/2021 12:00:00 AM,03/19/2021 12:00:00 AM,Winnipeg Transit Route,"Régie des transports de Winnipeg, ligne","Régie des transports de Winnipeg, ligne","Régie des transports de Winnipeg, ligne",18,Route 18 from Graham Avenue and Fort Street at approximately 10:30 a.m. to River Avenue and Osborne Street at approximately 10:40 a.m.,"Ligne 18, depuis le coin de l’avenue Graham et de la rue Fort, à environ 10 h 30, jusqu’au coin de l’avenue River et de la rue Osborne, à environ 10 h 40"
03/16/2021 12:00:00 AM,03/19/2021 12:00:00 AM,Winnipeg Transit Route,"Régie des transports de Winnipeg, ligne","Régie des transports de Winnipeg, ligne","Régie des transports de Winnipeg, ligne",55,Route 55 from St. Anne’s Road and Niakwa Road at approximately 7:20 p.m. to downtown at approximately 7:40 p.m.,"Ligne 55, depuis le coin du chemin St. Anne’s et du chemin Niakwa, à environ 19 h 20, jusqu’au centre-ville, à environ 19 h 40"
03/11/2021 12:00:00 AM,03/22/2021 12:00:00 AM,Winnipeg Transit Route,"Régie des transports de Winnipeg, ligne","Régie des transports de Winnipeg, ligne","Régie des transports de Winnipeg, ligne",14,Route 14 from Dakota Street and Nova Vista Drive at approximately 12:51 p.m. to Portage Avenue and Fort Street at approximately 1:15 p.m. |Route 14 from Portage Avenue and Fort Street at approximately 10:30 p.m. to Dakota Street and Nova Vista Drive at approximately 10:50 p.m.,"Ligne 14, depuis le coin de la rue Dakota et de la promenade Nova Vista, à environ 12 h 51, jusqu’au coin de l’avenue Portage et de la rue Fort, à environ 13 h 15 |Ligne 14, depuis le coin de l’avenue Portage et de la rue Fort, à environ 22 h 30, jusqu’au coin de la rue Dakota et de la promenade Nova Vista, à environ 22 h 50"
03/15/2021 12:00:00 AM,03/22/2021 12:00:00 AM,Winnipeg Transit Route,"Régie des transports de Winnipeg, ligne","Régie des transports de Winnipeg, ligne","Régie des transports de Winnipeg, ligne",BLUE,BLUE from Graham Avenue and Fort Street at approximately 4 p.m. to Clarence Station at approximately 4:20 p.m.,"Ligne BLEUE, depuis le coin de l’avenue Graham et de la rue Fort, à environ 16 h, jusqu’à la station Clarence, à environ 16 h 20"
03/16/2021 12:00:00 AM,03/22/2021 12:00:00 AM,Winnipeg Transit Routes,"Régie des transports de Winnipeg, lignes","Régie des transports de Winnipeg, lignes","Régie des transports de Winnipeg, lignes",32,Route 32 from Andrews Street at approximately 6:30 a.m. to Fort Street at approximately 7 a.m.|Route 17 from Fort Street at approximately 1 p.m. to Andrews Street at approximately 1:30 p.m.,"Ligne 32, depuis la rue Andrews, à environ 6 h 30, jusqu’à la rue Fort, à environ 7 h|Ligne 17, depuis la rue Fort, à environ 13 h, jusqu’à la rue Andrews, à environ 13 h 30"
03/09/2021 12:00:00 AM,03/22/2021 12:00:00 AM,Winnipeg Transit Route,"Régie des transports de Winnipeg, ligne","Régie des transports de Winnipeg, ligne","Régie des transports de Winnipeg, ligne",14,Route 14 from Dakota Street and Nova Vista Drive at approximately 12:51 p.m. to Portage Avenue and Fort Street at approximately 1:15 p.m. |Route 14 from Portage Avenue and Fort Street at approximately 10:30 p.m. to Dakota Street and Nova Vista Drive at approximately 10:50 p.m.,"Ligne 14, depuis le coin de la rue Dakota et de la promenade Nova Vista, à environ 12 h 51, jusqu’au coin de l’avenue Portage et de la rue Fort, à environ 13 h 15 |Ligne 14, depuis le coin de l’avenue Portage et de la rue Fort, à environ 22 h 30, jusqu’au coin de la rue Dakota et de la promenade Nova Vista, à environ 22 h 50"
03/12/2021 12:00:00 AM,03/22/2021 12:00:00 AM,Winnipeg Transit Route,"Régie des transports de Winnipeg, ligne","Régie des transports de Winnipeg, ligne","Régie des transports de Winnipeg, ligne",14,Route 14 from Dakota Street and Nova Vista Drive at approximately 12:51 p.m. to Portage Avenue and Fort Street at approximately 1:15 p.m. |Route 14 from Portage Avenue and Fort Street at approximately 10:30 p.m. to Dakota Street and Nova Vista Drive at approximately 10:50 p.m.,"Ligne 14, depuis le coin de la rue Dakota et de la promenade Nova Vista, à environ 12 h 51, jusqu’au coin de l’avenue Portage et de la rue Fort, à environ 13 h 15 |Ligne 14, depuis le coin de l’avenue Portage et de la rue Fort, à environ 22 h 30, jusqu’au coin de la rue Dakota et de la promenade Nova Vista, à environ 22 h 50"
03/16/2021 12:00:00 AM,03/22/2021 12:00:00 AM,Winnipeg Transit Routes,"Régie des transports de Winnipeg, lignes","Régie des transports de Winnipeg, lignes","Régie des transports de Winnipeg, lignes",17,Route 32 from Andrews Street at approximately 6:30 a.m. to Fort Street at approximately 7 a.m.|Route 17 from Fort Street at approximately 1 p.m. to Andrews Street at approximately 1:30 p.m.,"Ligne 32, depuis la rue Andrews, à environ 6 h 30, jusqu’à la rue Fort, à environ 7 h|Ligne 17, depuis la rue Fort, à environ 13 h, jusqu’à la rue Andrews, à environ 13 h 30"
03/10/2021 12:00:00 AM,03/22/2021 12:00:00 AM,Winnipeg Transit Route,"Régie des transports de Winnipeg, ligne","Régie des transports de Winnipeg, ligne","Régie des transports de Winnipeg, ligne",14,Route 14 from Dakota Street and Nova Vista Drive at approximately 12:51 p.m. to Portage Avenue and Fort Street at approximately 1:15 p.m. |Route 14 from Portage Avenue and Fort Street at approximately 10:30 p.m. to Dakota Street and Nova Vista Drive at approximately 10:50 p.m.,"Ligne 14, depuis le coin de la rue Dakota et de la promenade Nova Vista, à environ 12 h 51, jusqu’au coin de l’avenue Portage et de la rue Fort, à environ 13 h 15 |Ligne 14, depuis le coin de l’avenue Portage et de la rue Fort, à environ 22 h 30, jusqu’au coin de la rue Dakota et de la promenade Nova Vista, à environ 22 h 50"
